time,pitch_position,pitch_velocity
1747129215.33319,-0.663765371,-72.299057007
1747129215.33581,-0.663765371,-62.78975296
1747129215.33839,-0.650265813,-63.22718811
1747129215.34096,-0.677267611,-74.179779053
1747129215.34358,-0.636766255,-58.277667999
1747129215.34608,-0.663765371,-72.886856079
1747129215.34853,-0.663765371,-61.686786652
1747129215.35104,-0.650265813,-64.345024109
1747129215.35355,-0.677267611,-73.511672974
1747129215.35602,-0.636766255,-58.451560974
1747129215.35854,-0.677267611,-70.716308594
1747129215.36104,-0.663765371,-64.820899963
1747129215.36357,-0.650265813,-64.093048096
1747129215.3661,-0.677267611,-73.770446777
1747129215.36859,-0.650265813,-56.614006042
1747129215.37108,-0.677267611,-73.528869629
1747129215.3736,-0.663765371,-65.919891357
1747129215.37614,-0.650265813,-62.844596863
1747129215.37884,-0.677267611,-74.711151123
1747129215.38133,-0.636766255,-58.126525879
1747129215.38384,-0.677267611,-69.133850098
1747129215.38627,-0.677267611,-66.276428223
1747129215.38882,-0.650265813,-63.956508636
1747129215.39132,-0.677267611,-75.834709167
1747129215.39391,-0.650265813,-57.424495697
1747129215.39642,-0.663765371,-71.666175842
1747129215.39894,-0.663765371,-68.27255249
1747129215.4014,-0.650265813,-57.808143616
1747129215.40391,-0.677267611,-76.554595947
1747129215.40644,-0.636766255,-61.019237518
1747129215.40899,-0.650265813,-66.337806702
1747129215.41163,-0.677267611,-67.651123047
1747129215.41447,-0.650265813,-58.03483963
1747129215.41712,-0.677267611,-77.036911011
1747129215.41971,-0.636766255,-64.082565308
1747129215.42221,-0.636766255,-62.844394684
1747129215.42467,-0.677267611,-69.142333984
1747129215.42715,-0.650265813,-56.749076843
1747129215.42963,-0.663765371,-75.466804504
1747129215.43212,-0.650265813,-65.40789032
1747129215.43461,-0.636766255,-59.772083282
1747129215.43714,-0.677267611,-72.649345398
1747129215.43963,-0.650265813,-57.754238129
1747129215.44214,-0.650265813,-71.776390076
1747129215.44459,-0.663765371,-67.726280212
1747129215.44706,-0.650265813,-55.700130463
1747129215.4496,-0.677267611,-76.273368835
1747129215.4521,-0.650265813,-62.663818359
1747129215.45458,-0.650265813,-63.642627716
1747129215.45709,-0.677267611,-72.994255066
1747129215.45964,-0.636766255,-58.521186829
1747129215.46208,-0.663765371,-70.800140381
1747129215.46459,-0.677267611,-64.554779053
1747129215.4671,-0.636766255,-63.310256958
1747129215.46958,-0.663765371,-75.281387329
1747129215.47203,-0.650265813,-57.092914581
1747129215.47454,-0.650265813,-66.734725952
1747129215.47703,-0.663765371,-72.842964172
1747129215.47949,-0.636766255,-55.387321472
1747129215.48196,-0.663765371,-72.043922424
1747129215.48439,-0.650265813,-66.596046448
1747129215.48687,-0.636766255,-58.053543091
1747129215.48935,-0.677267611,-73.258087158
1747129215.49184,-0.650265813,-59.909339905
1747129215.49439,-0.636766255,-68.844238281
1747129215.49691,-0.663765371,-69.75994873
1747129215.49941,-0.636766255,-55.220504761
1747129215.502,-0.677267611,-69.782791138
1747129215.5045,-0.650265813,-70.807769775
1747129215.50707,-0.636766255,-56.820381165
1747129215.5096,-0.690767169,-71.861885071
1747129215.51214,-0.650265813,-64.430938721
1747129215.51477,-0.636766255,-66.126991272
1747129215.51734,-0.677267611,-70.397857666
1747129215.51989,-0.636766255,-58.248722076
1747129215.52234,-0.663765371,-68.890945435
1747129215.52485,-0.677267611,-68.163261414
1747129215.52735,-0.636766255,-60.443122864
1747129215.52981,-0.677267611,-72.665618896
1747129215.53227,-0.663765371,-63.904777527
1747129215.53479,-0.650265813,-62.218910217
1747129215.53726,-0.690767169,-74.178329468
1747129215.53979,-0.636766255,-64.053329468
1747129215.54229,-0.650265813,-64.504745483
1747129215.54483,-0.677267611,-71.26738739
1747129215.54738,-0.636766255,-58.360404968
1747129215.54985,-0.663765371,-70.29977417
1747129215.55237,-0.663765371,-68.707397461
1747129215.55494,-0.636766255,-57.61932373
1747129215.55745,-0.677267611,-72.950546265
1747129215.55997,-0.650265813,-65.8465271
1747129215.56248,-0.636766255,-60.142559052
1747129215.56491,-0.690767169,-71.348709106
1747129215.56739,-0.650265813,-63.383308411
1747129215.56987,-0.650265813,-65.482124329
1747129215.57237,-0.677267611,-73.117408752
1747129215.57487,-0.636766255,-58.805938721
1747129215.57737,-0.663765371,-67.188560486
1747129215.58008,-0.677267611,-70.945075989
1747129215.58273,-0.636766255,-58.285514832
1747129215.58529,-0.677267611,-70.80456543
1747129215.5879,-0.663765371,-69.568458557
1747129215.59049,-0.650265813,-56.623512268
1747129215.59314,-0.704266727,-72.991378784
1747129215.59583,-0.663765371,-69.732475281
1747129215.59858,-0.650265813,-60.929561615
1747129215.60126,-0.704266727,-73.864059448
1747129215.60397,-0.650265813,-66.336540222
1747129215.60664,-0.650265813,-63.111240387
1747129215.60927,-0.690767169,-73.447601318
1747129215.61201,-0.636766255,-62.267982483
1747129215.61463,-0.663765371,-63.49282074
1747129215.61707,-0.690767169,-73.520767212
1747129215.61956,-0.636766255,-61.963279724
1747129215.62204,-0.663765371,-67.310592651
1747129215.62453,-0.690767169,-69.642547607
1747129215.62705,-0.650265813,-60.047725677
1747129215.62974,-0.663765371,-73.915153503
1747129215.63235,-0.663765371,-69.53313446
1747129215.63491,-0.636766255,-56.277702332
1747129215.63745,-0.690767169,-69.851867676
1747129215.63994,-0.663765371,-72.298500061
1747129215.64246,-0.636766255,-58.308231354
1747129215.64507,-0.690767169,-70.859924316
1747129215.64757,-0.663765371,-69.045906067
1747129215.65007,-0.636766255,-60.279777527
1747129215.65255,-0.690767169,-71.492034912
1747129215.65514,-0.663765371,-66.668640137
1747129215.65766,-0.650265813,-60.593952179
1747129215.66011,-0.690767169,-74.977386475
1747129215.66259,-0.650265813,-66.447845459
1747129215.66505,-0.650265813,-59.303524017
1747129215.6675,-0.704266727,-72.638175964
1747129215.66995,-0.650265813,-68.293907166
1747129215.67243,-0.636766255,-62.899532318
1747129215.67497,-0.690767169,-71.003494263
1747129215.67747,-0.663765371,-61.957622528
1747129215.67998,-0.663765371,-63.647651672
1747129215.68245,-0.690767169,-77.08039093
1747129215.6849,-0.636766255,-65.170654297
1747129215.68742,-0.650265813,-59.974010468
1747129215.68993,-0.704266727,-71.833816528
1747129215.69243,-0.650265813,-65.885635376
1747129215.69499,-0.650265813,-63.73613739
1747129215.69759,-0.690767169,-73.572486877
1747129215.70006,-0.650265813,-62.446525574
1747129215.7026,-0.663765371,-62.026283264
1747129215.70512,-0.690767169,-76.783325195
1747129215.70758,-0.636766255,-64.431037903
1747129215.71006,-0.650265813,-60.244613647
1747129215.71255,-0.704266727,-71.779785156
1747129215.71505,-0.650265813,-66.39806366
1747129215.71756,-0.650265813,-62.785831451
1747129215.72005,-0.690767169,-74.108482361
1747129215.7225,-0.650265813,-63.781944275
1747129215.72504,-0.650265813,-61.657798767
1747129215.72756,-0.690767169,-74.477996826
1747129215.73008,-0.650265813,-64.793014526
1747129215.73256,-0.650265813,-60.128829956
1747129215.73506,-0.704266727,-72.831436157
1747129215.73757,-0.650265813,-69.398384094
1747129215.74008,-0.636766255,-60.136299133
1747129215.74268,-0.690767169,-71.701828003
1747129215.7452,-0.650265813,-67.923530579
1747129215.74777,-0.650265813,-56.252773285
1747129215.7503,-0.704266727,-73.058639526
1747129215.75274,-0.663765371,-72.069458008
1747129215.75524,-0.636766255,-59.285404205
1747129215.75779,-0.704266727,-68.676879883
1747129215.76026,-0.677267611,-73.253112793
1747129215.76279,-0.636766255,-60.54006958
1747129215.76528,-0.677267611,-70.775764465
1747129215.76778,-0.677267611,-70.53364563
1747129215.77027,-0.636766255,-59.030296326
1747129215.77278,-0.677267611,-68.148902893
1747129215.77531,-0.677267611,-74.36366272
1747129215.77783,-0.623266697,-60.181358337
1747129215.78036,-0.677267611,-61.453392029
1747129215.78286,-0.690767169,-76.166824341
1747129215.78537,-0.636766255,-62.361732483
1747129215.7879,-0.663765371,-61.978221893
1747129215.7904,-0.704266727,-74.262954712
1747129215.79289,-0.650265813,-65.867614746
1747129215.79541,-0.650265813,-61.841915131
1747129215.79789,-0.704266727,-72.872962952
1747129215.80042,-0.663765371,-68.177932739
1747129215.80291,-0.650265813,-59.953308105
1747129215.80543,-0.704266727,-72.683128357
1747129215.80794,-0.663765371,-73.414276123
1747129215.81044,-0.636766255,-57.696369171
1747129215.81304,-0.704266727,-67.08934021
1747129215.81552,-0.690767169,-75.875556946
1747129215.81801,-0.636766255,-61.795196533
1747129215.82052,-0.677267611,-65.966621399
1747129215.82306,-0.690767169,-75.576049805
1747129215.82557,-0.636766255,-62.207107544
1747129215.82815,-0.663765371,-61.211429596
1747129215.83077,-0.704266727,-75.140541077
1747129215.83328,-0.636766255,-68.880462646
1747129215.83578,-0.636766255,-57.693706512
1747129215.83826,-0.690767169,-71.612236023
1747129215.84079,-0.650265813,-70.819244385
1747129215.84329,-0.636766255,-54.905464172
1747129215.84582,-0.704266727,-67.104637146
1747129215.84833,-0.677267611,-78.2474823
1747129215.85084,-0.623266697,-60.312568665
1747129215.85332,-0.663765371,-62.998664856
1747129215.8558,-0.690767169,-74.078887939
1747129215.85829,-0.636766255,-63.669597626
1747129215.86081,-0.650265813,-59.378803253
1747129215.86339,-0.690767169,-74.744430542
1747129215.86596,-0.650265813,-68.040000916
1747129215.8685,-0.650265813,-54.577648163
1747129215.87106,-0.704266727,-71.494827271
1747129215.8736,-0.663765371,-78.588157654
1747129215.87609,-0.623266697,-57.078578949
1747129215.87865,-0.690767169,-59.632408142
1747129215.88107,-0.704266727,-78.749633789
1747129215.8836,-0.636766255,-67.204879761
1747129215.88605,-0.650265813,-58.382320404
1747129215.88853,-0.704266727,-72.811096191
1747129215.89104,-0.663765371,-71.553993225
1747129215.89354,-0.636766255,-57.976825714
1747129215.89605,-0.704266727,-66.50138092
1747129215.89856,-0.677267611,-80.279769897
1747129215.90104,-0.623266697,-60.436538696
1747129215.90354,-0.677267611,-57.37746048
1747129215.90605,-0.704266727,-78.12638092
1747129215.90857,-0.636766255,-70.467254639
1747129215.91108,-0.623266697,-56.841075897
1747129215.91367,-0.704266727,-65.696716309
1747129215.91628,-0.677267611,-76.135772705
1747129215.91885,-0.623266697,-59.728866577
1747129215.92132,-0.677267611,-61.132423401
1747129215.92379,-0.677267611,-80.189552307
1747129215.92629,-0.623266697,-64.081542969
1747129215.92875,-0.663765371,-50.357646942
1747129215.93125,-0.704266727,-75.630073547
1747129215.93378,-0.650265813,-78.222885132
1747129215.93631,-0.623266697,-54.237030029
1747129215.93889,-0.690767169,-60.155097961
1747129215.94143,-0.704266727,-79.291320801
1747129215.944,-0.623266697,-69.5362854
1747129215.94651,-0.650265813,-52.494110107
1747129215.94909,-0.717768967,-70.621871948
1747129215.9516,-0.677267611,-77.702133179
1747129215.95413,-0.623266697,-60.448265076
1747129215.95667,-0.690767169,-59.145565033
1747129215.95919,-0.704266727,-80.127853394
1747129215.96173,-0.636766255,-69.197494507
1747129215.96418,-0.636766255,-55.42117691
1747129215.96674,-0.704266727,-68.538269043
1747129215.96933,-0.690767169,-75.864143372
1747129215.97179,-0.636766255,-61.477661133
1747129215.97431,-0.690767169,-58.674812317
1747129215.97684,-0.704266727,-81.829025269
1747129215.97943,-0.636766255,-72.692504883
1747129215.98195,-0.636766255,-52.109371185
1747129215.98442,-0.704266727,-66.009895325
1747129215.98693,-0.690767169,-80.704727173
1747129215.98943,-0.623266697,-64.745582581
1747129215.99195,-0.663765371,-53.288448334
1747129215.99447,-0.717768967,-74.362327576
1747129215.99711,-0.663765371,-78.57497406
1747129215.99958,-0.623266697,-57.087882996
1747129216.00208,-0.677267611,-60.322608948
1747129216.00463,-0.704266727,-77.656044006
1747129216.00719,-0.636766255,-70.914718628
1747129216.00971,-0.650265813,-51.224906921
1747129216.01226,-0.717768967,-68.074874878
1747129216.01481,-0.690767169,-83.567398071
1747129216.01725,-0.623266697,-64.63155365
1747129216.01983,-0.663765371,-52.50220871
1747129216.02237,-0.717768967,-74.518325806
1747129216.02486,-0.663765371,-80.311073303
1747129216.02736,-0.623266697,-57.115272522
1747129216.02985,-0.677267611,-57.533958435
1747129216.03236,-0.717768967,-76.989318848
1747129216.03484,-0.663765371,-74.081565857
1747129216.03735,-0.636766255,-56.897594452
1747129216.03986,-0.704266727,-62.740493774
1747129216.04237,-0.690767169,-84.480552673
1747129216.04495,-0.623266697,-68.308197021
1747129216.04748,-0.636766255,-50.644454956
1747129216.05,-0.717768967,-65.199882507
1747129216.05248,-0.690767169,-83.830780029
1747129216.055,-0.623266697,-65.333351135
1747129216.05758,-0.650265813,-52.828044891
1747129216.06015,-0.704266727,-72.274887085
1747129216.06259,-0.663765371,-80.242843628
1747129216.06506,-0.623266697,-57.605316162
1747129216.06755,-0.663765371,-54.588180542
1747129216.07004,-0.704266727,-76.045249939
1747129216.07255,-0.650265813,-78.82056427
1747129216.07509,-0.609764457,-55.786399841
1747129216.07761,-0.677267611,-52.886585236
1747129216.08018,-0.717768967,-77.506271362
1747129216.08274,-0.650265813,-78.771202087
1747129216.08532,-0.623266697,-54.03629303
1747129216.08788,-0.677267611,-58.779853821
1747129216.09046,-0.704266727,-79.073654175
1747129216.09305,-0.636766255,-75.365394592
1747129216.09565,-0.623266697,-51.318855286
1747129216.09809,-0.690767169,-58.488250732
1747129216.10067,-0.704266727,-81.712242126
1747129216.10316,-0.636766255,-74.333320618
1747129216.10569,-0.623266697,-51.741630554
1747129216.10824,-0.704266727,-57.318115234
1747129216.11075,-0.717768967,-82.912811279
1747129216.11324,-0.623266697,-79.267486572
1747129216.11571,-0.596264899,-52.344841003
1747129216.11819,-0.663765371,-55.979019165
1747129216.1207,-0.704266727,-75.1902771
1747129216.12313,-0.650265813,-72.959503174
1747129216.12564,-0.623266697,-54.930778503
1747129216.1282,-0.690767169,-58.168655396
1747129216.13079,-0.690767169,-83.719322205
1747129216.13323,-0.623266697,-74.197952271
1747129216.13575,-0.609764457,-49.884449005
1747129216.13831,-0.690767169,-53.586803436
1747129216.14082,-0.704266727,-82.368034363
1747129216.14333,-0.623266697,-79.424636841
1747129216.146,-0.582765341,-53.176071167
1747129216.14854,-0.663765371,-49.422073364
1747129216.1511,-0.717768967,-74.66973114
1747129216.15357,-0.650265813,-81.652656555
1747129216.15603,-0.596264899,-57.7394104
1747129216.15855,-0.650265813,-50.124927521
1747129216.16101,-0.717768967,-70.95892334
1747129216.16348,-0.663765371,-83.659324646
1747129216.16591,-0.609764457,-60.136192322
1747129216.16843,-0.650265813,-49.504665375
1747129216.1709,-0.717768967,-69.515991211
1747129216.17341,-0.677267611,-85.653205872
1747129216.17593,-0.609764457,-65.044052124
1747129216.17841,-0.636766255,-47.675537109
1747129216.18091,-0.717768967,-63.115158081
1747129216.1834,-0.704266727,-85.669715881
1747129216.18593,-0.609764457,-75.41544342
1747129216.18844,-0.596264899,-49.711788177
1747129216.19096,-0.677267611,-54.526405334
1747129216.19348,-0.731268525,-75.244949341
1747129216.19605,-0.650265813,-81.779441833
1747129216.19866,-0.609764457,-55.614601135
1747129216.20121,-0.663765371,-53.437431335
1747129216.20388,-0.717768967,-74.520782471
1747129216.20638,-0.663765371,-83.0025177
1747129216.20886,-0.609764457,-60.116523743
1747129216.21143,-0.636766255,-49.764057159
1747129216.21395,-0.704266727,-66.930335999
1747129216.21639,-0.690767169,-83.294006348
1747129216.21887,-0.623266697,-69.959312439
1747129216.22136,-0.623266697,-49.383850098
1747129216.2238,-0.704266727,-56.710330963
1747129216.2263,-0.717768967,-83.501205444
1747129216.22883,-0.636766255,-82.272872925
1747129216.23137,-0.609764457,-52.623729706
1747129216.23388,-0.677267611,-48.568630219
1747129216.23636,-0.744768083,-72.676872253
1747129216.23886,-0.690767169,-90.367591858
1747129216.24138,-0.596264899,-71.151252747
1747129216.24385,-0.609764457,-46.163734436
1747129216.24646,-0.717768967,-53.425914764
1747129216.24901,-0.758267641,-81.104675293
1747129216.25152,-0.650265813,-88.026916504
1747129216.25403,-0.582765341,-59.460403442
1747129216.25654,-0.636766255,-47.804264069
1747129216.25904,-0.758267641,-61.292850494
1747129216.26157,-0.731268525,-88.476890564
1747129216.26407,-0.623266697,-77.526069641
1747129216.26658,-0.596264899,-53.541038513
1747129216.26906,-0.690767169,-52.425537109
1747129216.27154,-0.744768083,-76.786361694
1747129216.27404,-0.663765371,-86.754241943
1747129216.27654,-0.596264899,-61.383094788
1747129216.27909,-0.636766255,-47.399875641
1747129216.28172,-0.731268525,-62.904945374
1747129216.28417,-0.704266727,-88.944656372
1747129216.28669,-0.609764457,-77.246940613
1747129216.28925,-0.596264899,-48.289833069
1747129216.29176,-0.690767169,-46.769824982
1747129216.29427,-0.744768083,-76.528442383
1747129216.29675,-0.663765371,-93.186271667
1747129216.29918,-0.569263101,-68.920852661
1747129216.30165,-0.596264899,-40.580436707
1747129216.30407,-0.717768967,-47.582771301
1747129216.30656,-0.771769881,-79.362640381
1747129216.30905,-0.677267611,-93.45526886
1747129216.31161,-0.569263101,-69.319419861
1747129216.31419,-0.596264899,-43.677520752
1747129216.31673,-0.731268525,-50.973716736
1747129216.31924,-0.771769881,-82.371337891
1747129216.32171,-0.663765371,-91.515632629
1747129216.32422,-0.582765341,-63.167152405
1747129216.32693,-0.636766255,-43.859584808
1747129216.32955,-0.771769881,-58.250011444
1747129216.33209,-0.758267641,-92.380332947
1747129216.33453,-0.623266697,-90.799484253
1747129216.33701,-0.555763543,-57.02771759
1747129216.33944,-0.650265813,-37.092060089
1747129216.34198,-0.798768997,-55.869930267
1747129216.34456,-0.785269439,-94.521537781
1747129216.34709,-0.623266697,-95.928894043
1747129216.3497,-0.528764427,-60.05090332
1747129216.35229,-0.636766255,-34.177360535
1747129216.35489,-0.812271237,-53.788528442
1747129216.35748,-0.785269439,-97.518119812
1747129216.36012,-0.609764457,-96.160308838
1747129216.36278,-0.501762629,-59.569564819
1747129216.36532,-0.636766255,-28.239242554
1747129216.36785,-0.812271237,-51.896949768
1747129216.37037,-0.798768997,-96.554298401
1747129216.37287,-0.609764457,-97.708862305
1747129216.37538,-0.488263071,-63.000541687
1747129216.37788,-0.596264899,-26.664800644
1747129216.38034,-0.798768997,-42.155483246
1747129216.3828,-0.839270353,-88.748428345
1747129216.38528,-0.677267611,-100.438934326
1747129216.38776,-0.515262187,-76.182312012
1747129216.39019,-0.555763543,-35.882766724
1747129216.39274,-0.744768083,-35.506710052
1747129216.39529,-0.852772593,-75.508575439
1747129216.39774,-0.717768967,-104.345878601
1747129216.40022,-0.555763543,-82.443161011
1747129216.40279,-0.542263985,-44.629844666
1747129216.40529,-0.717768967,-33.406509399
1747129216.40782,-0.852772593,-68.503601074
1747129216.41034,-0.758267641,-107.075019836
1747129216.41293,-0.569263101,-92.369415283
1747129216.41553,-0.501762629,-51.042808533
1747129216.41797,-0.663765371,-24.997203827
1747129216.42047,-0.852772593,-53.082210541
1747129216.42302,-0.839270353,-100.679008484
1747129216.42549,-0.609764457,-98.801116943
1747129216.42799,-0.488263071,-63.776184082
1747129216.43051,-0.596264899,-24.072841644
1747129216.43297,-0.825770795,-35.27053833
1747129216.43548,-0.879771709,-90.397140503
1747129216.43799,-0.690767169,-106.668586731
1747129216.44048,-0.47476083,-89.222335815
1747129216.44302,-0.501762629,-29.512519836
1747129216.44567,-0.744768083,-15.375564575
1747129216.4482,-0.933772624,-63.343025208
1747129216.45083,-0.852772593,-113.271240234
1747129216.45333,-0.582765341,-99.457420349
1747129216.45589,-0.447761714,-62.160736084
1747129216.45846,-0.636766255,-8.874209404
1747129216.46105,-0.879771709,-36.255321503
1747129216.46381,-0.947274864,-94.253166199
1747129216.46643,-0.717768967,-109.588768005
1747129216.46911,-0.488263071,-94.072761536
1747129216.4717,-0.515262187,-30.787796021
1747129216.47426,-0.758267641,-13.118757248
1747129216.47696,-0.947274864,-59.3126297
1747129216.47959,-0.893271267,-114.976860046
1747129216.4821,-0.596264899,-106.292480469
1747129216.48463,-0.447761714,-70.406135559
1747129216.48713,-0.609764457,-8.39807415
1747129216.48961,-0.879771709,-20.213665009
1747129216.49207,-1.014775276,-79.068382263
1747129216.49464,-0.866272151,-114.649131775
1747129216.49713,-0.555763543,-104.348396301
1747129216.49954,-0.447761714,-60.380966187
1747129216.50204,-0.636766255,-3.885292053
1747129216.50455,-0.920273066,-21.305791855
1747129216.50706,-1.055276632,-84.776092529
1747129216.50965,-0.879771709,-114.520477295
1747129216.51222,-0.542263985,-104.068916321
1747129216.51486,-0.447761714,-56.192878723
1747129216.51738,-0.677267611,-1.062447548
1747129216.51977,-0.947274864,-26.878679276
1747129216.52226,-1.028274894,-93.825271606
1747129216.52477,-0.825770795,-114.787559509
1747129216.52723,-0.515262187,-105.558662415
1747129216.52967,-0.461261272,-50.201843262
1747129216.53215,-0.690767169,0.224082947
1747129216.53472,-0.960774422,-25.357395172
1747129216.53721,-1.055276632,-91.951034546
1747129216.53978,-0.852772593,-114.992828369
1747129216.54232,-0.515262187,-108.487434387
1747129216.54493,-0.461261272,-53.117080688
1747129216.5475,-0.704266727,-1.176369667
1747129216.54997,-0.960774422,-25.641801834
1747129216.55246,-1.055276632,-87.141410828
1747129216.55498,-0.866272151,-114.053314209
1747129216.55749,-0.542263985,-112.180130005
1747129216.56001,-0.461261272,-64.874862671
1747129216.56266,-0.663765371,-6.538119316
1747129216.56516,-0.933772624,-18.127716064
1747129216.56764,-1.055276632,-74.994621277
1747129216.57017,-0.906773508,-110.339691162
1747129216.57274,-0.582765341,-114.831031799
1747129216.57527,-0.47476083,-78.891700745
1747129216.57796,-0.623266697,-20.730419159
1747129216.58048,-0.839270353,-21.517019272
1747129216.58304,-0.933772624,-61.502082825
1747129216.58559,-0.812271237,-102.731483459
1747129216.58817,-0.596264899,-113.525726318
1747129216.59076,-0.515262187,-83.542984009
1747129216.5934,-0.609764457,-42.002746582
1747129216.59599,-0.744768083,-33.19852829
1747129216.59851,-0.812271237,-51.397457123
1747129216.60101,-0.731268525,-85.007896423
1747129216.60349,-0.663765371,-88.272544861
1747129216.60602,-0.636766255,-84.839248657
1747129216.60853,-0.663765371,-72.259300232
1747129216.61102,-0.677267611,-65.012413025
1747129216.61346,-0.690767169,-54.490894318
1747129216.61591,-0.690767169,-54.731182098
1747129216.61834,-0.690767169,-62.789329529
1747129216.62083,-0.690767169,-75.748069763
1747129216.62333,-0.677267611,-85.777603149
1747129216.62581,-0.650265813,-83.674446106
1747129216.62833,-0.636766255,-67.76612854
1747129216.63092,-0.663765371,-49.153652191
1747129216.63347,-0.690767169,-48.314975739
1747129216.63594,-0.704266727,-59.649539948
1747129216.63844,-0.690767169,-77.154548645
1747129216.64101,-0.690767169,-83.213745117
1747129216.64352,-0.650265813,-88.188301086
1747129216.64609,-0.636766255,-70.737281799
1747129216.6486,-0.663765371,-51.86712265
1747129216.65113,-0.704266727,-46.340244293
1747129216.65359,-0.704266727,-59.636024475
1747129216.65606,-0.690767169,-72.764915466
1747129216.65854,-0.690767169,-80.665840149
1747129216.66104,-0.650265813,-89.748374939
1747129216.6635,-0.623266697,-77.666603088
1747129216.66599,-0.623266697,-59.424186707
1747129216.66847,-0.650265813,-45.933990479
1747129216.67097,-0.704266727,-43.610824585
1747129216.67347,-0.704266727,-64.05683136
1747129216.67598,-0.677267611,-79.638664246
1747129216.67852,-0.650265813,-85.465148926
1747129216.68107,-0.623266697,-82.635177612
1747129216.68355,-0.623266697,-67.82787323
1747129216.68607,-0.623266697,-56.138053894
1747129216.68858,-0.636766255,-46.576118469
1747129216.69109,-0.677267611,-45.082557678
1747129216.69362,-0.677267611,-63.427261353
1747129216.69633,-0.663765371,-76.717346191
1747129216.69911,-0.636766255,-84.165901184
1747129216.70173,-0.623266697,-78.861732483
1747129216.7044,-0.596264899,-70.538574219
1747129216.707,-0.609764457,-51.63394165
1747129216.70948,-0.636766255,-43.748195648
1747129216.71209,-0.677267611,-44.754852295
1747129216.71462,-0.690767169,-60.641685486
1747129216.71707,-0.663765371,-78.570129395
1747129216.71955,-0.636766255,-83.909599304
1747129216.72207,-0.596264899,-83.694961548
1747129216.72452,-0.569263101,-70.76713562
1747129216.72704,-0.582765341,-51.720630646
1747129216.72958,-0.623266697,-40.63848877
1747129216.7321,-0.677267611,-40.549728394
1747129216.73459,-0.677267611,-58.524765015
1747129216.7371,-0.663765371,-70.547157288
1747129216.73957,-0.636766255,-80.817268372
1747129216.74206,-0.609764457,-82.600616455
1747129216.74458,-0.569263101,-78.673973083
1747129216.74725,-0.555763543,-61.954841614
1747129216.74974,-0.596264899,-43.35590744
1747129216.75244,-0.650265813,-38.764816284
1747129216.75513,-0.677267611,-48.131080627
1747129216.75784,-0.663765371,-62.330207825
1747129216.76056,-0.650265813,-71.147003174
1747129216.76322,-0.623266697,-80.110671997
1747129216.7657,-0.569263101,-84.418945313
1747129216.7682,-0.555763543,-70.507408142
1747129216.77074,-0.582765341,-55.032501221
1747129216.77324,-0.623266697,-46.09928894
1747129216.77576,-0.663765371,-43.332767487
1747129216.77831,-0.677267611,-50.379859924
1747129216.7809,-0.663765371,-60.887126923
1747129216.78344,-0.663765371,-67.101074219
1747129216.786,-0.650265813,-77.986946106
1747129216.78859,-0.623266697,-83.42414856
1747129216.79117,-0.596264899,-79.642929077
1747129216.79377,-0.582765341,-68.582092285
1747129216.79636,-0.596264899,-54.346012115
1747129216.79897,-0.636766255,-43.814876556
1747129216.80148,-0.690767169,-42.168498993
1747129216.80397,-0.677267611,-58.153896332
1747129216.80652,-0.663765371,-63.762905121
1747129216.80905,-0.650265813,-71.619476318
1747129216.8116,-0.650265813,-76.473121643
1747129216.81411,-0.623266697,-83.800483704
1747129216.81663,-0.596264899,-79.265716553
1747129216.81913,-0.569263101,-69.852996826
1747129216.82164,-0.582765341,-52.722827911
1747129216.82418,-0.623266697,-42.426258087
1747129216.82671,-0.677267611,-40.651039124
1747129216.82921,-0.690767169,-52.549468994
1747129216.83179,-0.677267611,-63.340167999
1747129216.83436,-0.663765371,-70.49533844
1747129216.83683,-0.650265813,-77.410865784
1747129216.83934,-0.623266697,-83.050697327
1747129216.84186,-0.596264899,-80.782997131
1747129216.84442,-0.569263101,-73.681625366
1747129216.84707,-0.582765341,-57.965305328
1747129216.84955,-0.623266697,-47.505264282
1747129216.85207,-0.677267611,-43.063732147
1747129216.85458,-0.677267611,-53.019020081
1747129216.85704,-0.663765371,-56.848602295
1747129216.85955,-0.663765371,-59.703369141
1747129216.86211,-0.663765371,-67.715919495
1747129216.86456,-0.663765371,-75.382156372
1747129216.86709,-0.650265813,-82.321838379
1747129216.86958,-0.636766255,-81.934806824
1747129216.87208,-0.623266697,-77.432121277
1747129216.87458,-0.623266697,-67.762832642
1747129216.87709,-0.636766255,-58.066894531
1747129216.87972,-0.663765371,-50.519065857
1747129216.88229,-0.677267611,-50.804542542
1747129216.88485,-0.677267611,-53.275115967
1747129216.88744,-0.677267611,-56.595710754
1747129216.88998,-0.677267611,-62.874458313
1747129216.89252,-0.663765371,-72.212623596
1747129216.8951,-0.663765371,-75.984611511
1747129216.8976,-0.650265813,-82.230316162
1747129216.90005,-0.636766255,-82.034362793
1747129216.90258,-0.609764457,-80.054077148
1747129216.90507,-0.596264899,-69.839027405
1747129216.9076,-0.609764457,-57.752937317
1747129216.91011,-0.623266697,-52.130916595
1747129216.91269,-0.636766255,-48.206642151
1747129216.91525,-0.650265813,-47.297088623
1747129216.91776,-0.663765371,-49.578136444
1747129216.92026,-0.677267611,-54.969902039
1747129216.92281,-0.677267611,-64.316345215
1747129216.92538,-0.663765371,-73.002571106
1747129216.92809,-0.650265813,-77.823120117
1747129216.93084,-0.623266697,-82.025894165
1747129216.93337,-0.609764457,-79.184944153
1747129216.9358,-0.596264899,-76.420562744
1747129216.93829,-0.596264899,-69.089080811
